0.314254,0.946062,0.078816
,0.689120,1.515650,0.461168
,0.327256,0.940937,0.086842
,0.691277,1.516330,0.461168
,0.342673,0.937090,0.066617
,0.481916,1.443090,0.461168
,0.324472,0.942678,0.077949
,0.637319,1.498400,0.461168
,0.330799,0.941186,0.068862
,0.533717,1.461450,0.461168
,0.362493,0.929746,0.064582
,0.430115,1.423470,0.461168
,0.333498,0.939894,0.073339
,0.542917,1.464530,0.461168
,0.338529,0.937804,0.076951
,0.585518,1.480270,0.461168
,0.357563,0.922379,0.146169
,0.378314,1.399840,0.512969
,0.361109,0.925923,0.110755
,0.412406,1.412730,0.512969
,0.331472,0.923490,0.193114
,0.740921,1.529390,0.512969
,0.306478,0.936173,0.172195
,0.689120,1.511310,0.512969
,0.321684,0.930490,0.175237
,0.705079,1.516330,0.512969
,0.337234,0.931225,0.138179
,0.481916,1.439420,0.512969
,0.316881,0.936637,0.149325
,0.637319,1.494110,0.512969
,0.324943,0.936984,0.128351
,0.533717,1.457660,0.512969
,0.354557,0.929030,0.105799
,0.430115,1.419870,0.512969
,0.333397,0.933814,0.129763
,0.554318,1.464530,0.512969
,0.330877,0.933925,0.135296
,0.585518,1.476000,0.512969
,0.346595,0.916179,0.201216
,0.430115,1.409690,0.564770
,0.326522,0.941889,0.078924
,0.815539,1.168560,3.744420
,0.334160,0.917189,0.217030
,0.438523,1.412730,0.564770
,0.290219,0.906391,0.306967
,0.715020,1.506350,0.564770
,0.287870,0.912703,0.290006
,0.740921,1.514540,0.564770
,0.362105,0.912321,0.191183
,0.378314,1.389410,0.564770
,0.358256,0.907001,0.221361
,0.404215,1.399800,0.564770
,0.300788,0.916256,0.264578
,0.689120,1.497910,0.564770
,0.288290,0.903186,0.318032
,0.746748,1.516330,0.564770
,0.363562,0.901096,0.236324
,0.352414,1.378970,0.564770
,0.329048,0.940075,0.089366
,0.844523,1.158690,3.746090
,0.338473,0.936260,0.094092
,0.855088,1.153560,3.732250
,0.318001,0.944840,0.078443
,0.791187,1.177320,3.749920
,0.363667,0.903173,0.228089
,0.326513,1.368550,0.564770
,0.306796,0.914838,0.262579
,0.512625,1.438630,0.564770
,0.294961,0.907876,0.297925
,0.666842,1.490430,0.564770
,0.297449,0.883327,0.362296
,0.825058,1.542230,0.564770
,0.319121,0.920953,0.223625
,0.481916,1.428280,0.564770
,0.303629,0.914444,0.267585
,0.637319,1.480860,0.564770
,0.297062,0.895943,0.330212
,0.792722,1.531500,0.564770
,0.312795,0.918693,0.241168
,0.533717,1.445900,0.564770
,0.250358,0.963966,0.089943
,0.663219,1.213990,3.733100
,0.297095,0.900374,0.317901
,0.766821,1.523000,0.564770
,0.322868,0.917706,0.231455
,0.456016,1.419200,0.564770
,0.306055,0.910402,0.278388
,0.589150,1.464530,0.564770
,0.307294,0.914342,0.263723
,0.559618,1.454680,0.564770
,0.308424,0.909765,0.277853
,0.611418,1.472190,0.564770
,0.351347,0.918915,0.179305
,0.430115,1.412730,0.548471
,0.315067,0.913592,0.257064
,0.740921,1.516330,0.557757
,0.323878,0.919794,0.221544
,0.585518,1.464530,0.559438
,0.353964,0.918361,0.176984
,0.405580,1.404030,0.544786
,0.364671,0.912268,0.186498
,0.355681,1.383820,0.547503
,0.310714,0.910310,0.273484
,0.763476,1.527370,0.546334
,0.295701,0.925592,0.236307
,0.713363,1.510460,0.546334
,0.304827,0.922063,0.238497
,0.663823,1.493980,0.547503
,0.320126,0.924866,0.205284
,0.508618,1.441150,0.547503
,0.340744,0.921111,0.188274
,0.453100,1.422040,0.544786
,0.311125,0.927120,0.208926
,0.558734,1.458440,0.546614
,0.317478,0.920047,0.229609
,0.607707,1.475370,0.546614
,0.292500,0.904416,0.310604
,0.507817,1.429090,0.590670
,0.254544,0.884402,0.391204
,0.766821,1.512570,0.590670
,0.309534,0.910001,0.275840
,0.456016,1.412120,0.590670
,0.295187,0.951284,0.089016
,0.740921,1.195760,3.767620
,0.274060,0.877737,0.393026
,0.779868,1.516330,0.590670
,0.259335,0.960915,0.096887
,0.689120,1.207120,3.731770
,0.297016,0.907600,0.296720
,0.481916,1.420730,0.590670
,0.274788,0.956819,0.094807
,0.705485,1.204520,3.752310
,0.274416,0.890797,0.362183
,0.740921,1.504850,0.590670
,0.337641,0.905193,0.258118
,0.430115,1.402970,0.590670
,0.284765,0.891491,0.352352
,0.695652,1.490430,0.590670
,0.283325,0.865617,0.412837
,0.818622,1.528700,0.590670
,0.171593,0.945140,0.277969
,0.622273,1.216230,3.698060
,0.283460,0.889870,0.357467
,0.715020,1.496750,0.590670
,0.285422,0.849616,0.443494
,0.844523,1.537360,0.590670
,0.360794,0.882555,0.301537
,0.327228,1.360930,0.590670
,0.284244,0.894989,0.343803
,0.663219,1.480260,0.590670
,0.198056,0.941934,0.271171
,0.621023,1.213680,3.689290
,0.370209,0.882427,0.290290
,0.378314,1.382100,0.590670
,0.293811,0.893394,0.339884
,0.637319,1.471880,0.590670
,0.369783,0.890207,0.266069
,0.389735,1.386830,0.590670
,0.365255,0.896338,0.251331
,0.896823,1.125800,3.676740
,0.358798,0.895373,0.263763
,0.404215,1.392870,0.590670
,0.298257,0.895447,0.330479
,0.615421,1.464530,0.590670
,0.365704,0.884395,0.290012
,0.352414,1.371300,0.590670
,0.296553,0.891984,0.341204
,0.585518,1.454680,0.590670
,0.294453,0.899561,0.322627
,0.537498,1.438630,0.590670
,0.301006,0.897657,0.321880
,0.559618,1.446030,0.590670
,0.418147,0.875395,0.242563
,0.898617,1.132020,3.700590
,0.365280,0.895340,0.254826
,0.378314,1.386830,0.573718
,0.279675,0.891193,0.357152
,0.766821,1.516330,0.580728
,0.204756,0.954286,0.217745
,0.637319,1.216680,3.711790
,0.233983,0.951759,0.198511
,0.654630,1.215350,3.724630
,0.329016,0.925326,0.188469
,0.866280,1.148770,3.724630
,0.298475,0.871195,0.389784
,0.844523,1.542230,0.579670
,0.331187,0.923469,0.193701
,0.896324,1.134110,3.705870
,0.378774,0.871822,0.310575
,0.404215,1.384310,0.616571
,0.277907,0.885792,0.371671
,0.637319,1.461210,0.616571
,0.233422,0.879168,0.415425
,0.766821,1.500590,0.616571
,0.289331,0.881055,0.374205
,0.624369,1.457040,0.616571
,0.270263,0.882513,0.384874
,0.648014,1.464530,0.616571
,0.288915,0.907980,0.303482
,1.028280,1.066480,3.634440
,0.297665,0.904720,0.304758
,1.074440,1.050180,3.630810
,0.218860,0.869032,0.443715
,0.777728,1.503380,0.616571
,0.294826,0.880104,0.372148
,0.611418,1.452690,0.616571
,0.276291,0.876908,0.393314
,0.731461,1.490430,0.616571
,0.290412,0.903227,0.315979
,0.996408,1.073720,3.626000
,0.373948,0.866490,0.330693
,0.378314,1.372810,0.616571
,0.275405,0.873080,0.402348
,0.715020,1.485300,0.616571
,0.259469,0.901060,0.347516
,0.468966,1.407570,0.616571
,0.240539,0.860313,0.449447
,0.792722,1.507300,0.616571
,0.289575,0.893585,0.343005
,0.971722,1.085630,3.636330
,0.263553,0.892120,0.366962
,0.481916,1.411340,0.616571
,0.157941,0.895556,0.415973
,0.582662,1.206040,3.646800
,0.385933,0.860645,0.332183
,0.391264,1.378550,0.616571
,0.243908,0.880210,0.407111
,0.753871,1.497060,0.616571
,0.288314,0.906269,0.309116
,0.456016,1.403650,0.616571
,0.272314,0.873923,0.402620
,0.690279,1.477480,0.616571
,0.259737,0.880545,0.396455
,0.740921,1.493330,0.616571
,0.358413,0.884089,0.299877
,0.417165,1.389830,0.616571
,0.174338,0.888300,0.424886
,0.571829,1.205010,3.640960
,0.301665,0.897938,0.320477
,0.443065,1.399430,0.616571
,0.331738,0.894355,0.300132
,0.430115,1.394810,0.616571
,0.299045,0.895535,0.329529
,0.918724,1.117440,3.672830
,0.270237,0.879513,0.391700
,0.676170,1.473160,0.616571
,0.272328,0.880935,0.387029
,0.663219,1.469220,0.616571
,0.293195,0.889473,0.350534
,0.935646,1.106540,3.659630
,0.189939,0.915006,0.355932
,0.598768,1.213840,3.672830
,0.277322,0.891272,0.358786
,0.507817,1.419150,0.616571
,0.237654,0.836063,0.494489
,0.818622,1.514740,0.616571
,0.278676,0.883723,0.375996
,0.533717,1.427260,0.616571
,0.339616,0.870579,0.356024
,0.326513,1.351110,0.616571
,0.271708,0.834458,0.479431
,0.823919,1.516330,0.616571
,0.294785,0.873567,0.387276
,0.585518,1.444010,0.616571
,0.311645,0.891037,0.330046
,1.258930,0.965857,3.576400
,0.274113,0.872203,0.405121
,0.559618,1.435440,0.616571
,0.291035,0.833072,0.470415
,0.844523,1.523220,0.616571
,0.362114,0.863723,0.350509
,0.352414,1.361670,0.616571
,0.289032,0.874284,0.389985
,0.569444,1.438630,0.616571
,0.292927,0.900979,0.320048
,0.481916,1.412730,0.612608
,0.288594,0.885419,0.364344
,0.637319,1.464530,0.608067
,0.261655,0.855668,0.446508
,0.818622,1.516330,0.613383
,0.369761,0.881225,0.294483
,0.404215,1.386830,0.608870
,0.257749,0.858669,0.443004
,0.792722,1.516330,0.598241
,0.278465,0.878643,0.387871
,0.715020,1.490430,0.604401
,0.288306,0.888528,0.356928
,0.559618,1.438630,0.608453
,0.299806,0.883319,0.360367
,1.186430,1.000390,3.599760
,0.274213,0.913866,0.299428
,0.467119,1.410020,0.607277
,0.239143,0.876428,0.417953
,0.779493,1.508630,0.606552
,0.314264,0.904912,0.287005
,0.443243,1.402120,0.607937
,0.274984,0.882949,0.380505
,0.699469,1.484340,0.607432
,0.254845,0.881243,0.398077
,0.753871,1.501680,0.606210
,0.378141,0.874464,0.303845
,0.389541,1.380760,0.608070
,0.317544,0.880756,0.351333
,1.161360,1.013420,3.610660
,0.354803,0.891091,0.282969
,0.415990,1.392350,0.606654
,0.283412,0.883887,0.372050
,0.649893,1.469280,0.606520
,0.288766,0.888886,0.355663
,0.622877,1.460540,0.606520
,0.342363,0.888245,0.306283
,0.306049,1.352320,0.590508
,0.357189,0.868542,0.343584
,0.417165,1.385070,0.629521
,0.271165,0.861278,0.429732
,0.727971,1.483170,0.629521
,0.156401,0.846525,0.508855
,0.518964,1.177320,3.576420
,0.314156,0.887363,0.337481
,1.248410,0.970115,3.578110
,0.253486,0.853509,0.455266
,0.740921,1.487240,0.629521
,0.253203,0.869245,0.424620
,0.667945,1.464530,0.629521
,0.387523,0.850534,0.355553
,0.404215,1.379260,0.629521
,0.302353,0.883428,0.357963
,1.207130,0.990550,3.592680
,0.255183,0.878281,0.404355
,0.650269,1.459450,0.629521
,0.310192,0.884101,0.349495
,1.229290,0.980013,3.586030
,0.176849,0.863248,0.472788
,0.556232,1.198840,3.621030
,0.157039,0.827126,0.539631
,0.533717,1.186780,3.595450
,0.191787,0.860056,0.472780
,0.779772,1.497200,0.629521
,0.270480,0.857805,0.437049
,0.702070,1.474830,0.629521
,0.294125,0.870057,0.395591
,0.625122,1.451580,0.629521
,0.388881,0.843947,0.369492
,0.392641,1.373880,0.629521
,0.277016,0.875870,0.395112
,0.637319,1.455560,0.629521
,0.276415,0.854685,0.439442
,0.710250,1.477480,0.629521
,0.309671,0.860016,0.405556
,0.611418,1.446790,0.629521
,0.186318,0.843074,0.504492
,0.792722,1.500000,0.629521
,0.260738,0.861717,0.435269
,0.689120,1.470790,0.629521
,0.153949,0.830314,0.535610
,0.552665,1.192660,3.609740
,0.214454,0.873479,0.437086
,0.766821,1.494350,0.629521
,0.322267,0.881385,0.345406
,0.430115,1.390070,0.629521
,0.306955,0.887149,0.344595
,1.155330,1.016720,3.613280
,0.270212,0.887415,0.373470
,0.456016,1.398660,0.629521
,0.236737,0.863360,0.445607
,0.753871,1.491070,0.629521
,0.293643,0.886726,0.357058
,1.103030,1.037540,3.621030
,0.237347,0.879854,0.411731
,0.468966,1.402300,0.629521
,0.235017,0.885212,0.401457
,0.481916,1.405720,0.629521
,0.287942,0.884240,0.367708
,0.443065,1.394540,0.629521
,0.296928,0.887480,0.352440
,1.140880,1.021920,3.614300
,0.290955,0.890378,0.350102
,1.051360,1.054540,3.621030
,0.166066,0.758838,0.629752
,0.171110,1.205660,3.520540
,0.262670,0.873341,0.410220
,0.740921,1.490430,0.622640
,0.176001,0.753513,0.633436
,0.119309,1.216180,3.518870
,0.185417,0.752711,0.631701
,0.093409,1.223840,3.520500
,0.203217,0.650441,0.731867
,0.063630,1.229120,3.517910
,0.208287,0.858745,0.468160
,0.792722,1.503380,0.623366
,0.142550,0.815807,0.560481
,0.512542,1.174360,3.569220
,0.147380,0.799227,0.582679
,0.481916,1.158480,3.540000
,0.140800,0.798804,0.584883
,0.502828,1.162270,3.550410
,0.317866,0.864246,0.389922
,1.353040,0.918314,3.546240
,0.334925,0.855458,0.394989
,1.325190,0.929613,3.548010
,0.301670,0.857600,0.416555
,0.624369,1.445270,0.642471
,0.392929,0.828326,0.399352
,0.405068,1.373880,0.642471
,0.166145,0.830218,0.532103
,0.784867,1.490430,0.642471
,0.278551,0.867819,0.411460
,0.637319,1.449620,0.642471
,0.361591,0.845503,0.392908
,0.417165,1.379500,0.642471
,0.178809,0.819508,0.544458
,0.766821,1.486970,0.642471
,0.228988,0.855584,0.464263
,0.676170,1.460250,0.642471
,0.233028,0.829699,0.507246
,0.731856,1.477480,0.642471
,0.318798,0.868109,0.380467
,1.362530,0.913940,3.544010
,0.313215,0.837391,0.447965
,1.288320,0.952737,3.569220
,0.227254,0.830541,0.508485
,0.753871,1.483700,0.642471
,0.320070,0.865242,0.385890
,0.430115,1.384660,0.642471
,0.251539,0.848281,0.465991
,0.689120,1.463870,0.642471
,0.271779,0.842267,0.465535
,0.702070,1.467880,0.642471
,0.206945,0.815898,0.539894
,0.792722,1.491950,0.642471
,0.225570,0.853825,0.469150
,0.468966,1.395780,0.642471
,0.233525,0.865538,0.443069
,0.663219,1.456800,0.642471
,0.267318,0.833064,0.484298
,0.715020,1.472220,0.642471
,0.388490,0.831163,0.397799
,0.391264,1.367230,0.642471
,0.235521,0.859136,0.454330
,0.481916,1.399220,0.642471
,0.276404,0.638734,0.718067
,0.139695,1.262840,3.484130
,0.251729,0.873765,0.416134
,0.644028,1.451580,0.642471
,0.369900,0.837790,0.401599
,0.378314,1.361270,0.642471
,0.239851,0.863675,0.443324
,0.456016,1.392380,0.642471
,0.238053,0.875197,0.421142
,0.650269,1.453360,0.642471
,0.253820,0.877435,0.407041
,0.443065,1.388780,0.642471
,0.265255,0.840966,0.471611
,0.727971,1.476330,0.642471
,0.267229,0.866182,0.422277
,0.436830,1.386830,0.642471
,0.313229,0.847065,0.429381
,0.606405,1.438630,0.642471
,0.275995,0.867679,0.413473
,0.525700,1.412730,0.642471
,0.257027,0.866045,0.428839
,0.533717,1.415200,0.642471
,0.246518,0.859293,0.448157
,0.546667,1.418940,0.642471
,0.304416,0.841716,0.445921
,0.598468,1.435670,0.642471
,0.269288,0.856635,0.440069
,0.559618,1.422740,0.642471
,0.282667,0.846495,0.451160
,0.585518,1.431120,0.642471
,0.259754,0.637117,0.725679
,0.128237,1.261400,3.487180
,0.273285,0.859940,0.431067
,0.507817,1.406990,0.642471
,0.252170,0.637007,0.728445
,0.099330,1.256600,3.493100
,0.257581,0.858628,0.443183
,0.494866,1.402920,0.642471
,0.237571,0.640659,0.730148
,0.087894,1.255710,3.496170
,0.224119,0.647475,0.728387
,0.036093,1.248350,3.506030
,0.214112,0.647565,0.731311
,0.015708,1.236350,3.510910
,0.140655,0.772254,0.619549
,0.322912,1.172800,3.517420
,0.145192,0.768401,0.623281
,0.296315,1.167730,3.505170
,0.328960,0.839297,0.432858
,1.443240,0.866513,3.507130
,0.191987,0.849420,0.491555
,0.766821,1.490430,0.636385
,0.153768,0.770253,0.618923
,0.274712,1.174080,3.507770
,0.150981,0.748635,0.645562
,0.209027,1.195450,3.517420
,0.148158,0.763952,0.628034
,0.262780,1.177320,3.509010
,0.153467,0.765244,0.625180
,0.378314,1.158670,3.513530
,0.146831,0.785365,0.601367
,0.430929,1.151500,3.517420
,0.349165,0.844531,0.406020
,0.352414,1.350140,0.642471
,0.323075,0.860618,0.393649
,1.397680,0.889148,3.517420
,0.241510,0.820380,0.518313
,0.818622,1.499010,0.642471
,0.314288,0.900151,0.301580
,0.093409,1.259520,0.642471
,0.341131,0.853792,0.393280
,0.326513,1.339690,0.642471
,0.248693,0.804175,0.539865
,0.844523,1.507090,0.642471
,0.304656,0.895580,0.324223
,0.119309,1.268540,0.642471
,0.311204,0.892296,0.327046
,0.087273,1.257330,0.642471
,0.291220,0.888143,0.355518
,0.197011,1.294260,0.642471
,0.280339,0.885315,0.370982
,0.222911,1.302780,0.642471
,0.322697,0.847294,0.421852
,1.414330,0.875782,3.503100
,0.297771,0.896722,0.327448
,0.145210,1.277250,0.642471
,0.293339,0.896044,0.333253
,0.163547,1.283230,0.642471
,0.318744,0.889989,0.326072
,0.067508,1.250410,0.642471
,0.269840,0.872355,0.407655
,0.507817,1.412730,0.630023
,0.328023,0.838876,0.434383
,1.476230,0.832202,3.465620
,0.270648,0.804533,0.528655
,0.844523,1.516330,0.627148
,0.290191,0.857929,0.423966
,0.585518,1.438630,0.627063
,0.298009,0.876625,0.377783
,0.222911,1.309130,0.625893
,0.304558,0.900536,0.310288
,0.145210,1.283230,0.624774
,0.314768,0.814873,0.486727
,1.517940,0.815146,3.464340
,0.277482,0.595786,0.753686
,0.218946,1.252240,3.445560
,0.302694,0.857735,0.415532
,0.603302,1.444690,0.627659
,0.378997,0.844459,0.378484
,0.369549,1.364160,0.627631
,0.228367,0.834834,0.500900
,0.801355,1.502730,0.628495
,0.250773,0.875918,0.412167
,0.489847,1.405690,0.633769
,0.264017,0.870020,0.416365
,0.546667,1.423920,0.632111
,0.272706,0.617775,0.737554
,0.183774,1.261480,3.465620
,0.239346,0.866463,0.438127
,0.643794,1.445240,0.655421
,0.214014,0.872039,0.440165
,0.650269,1.446920,0.655421
,0.193903,0.862925,0.466650
,0.663219,1.449910,0.655421
,0.271043,0.597843,0.754400
,0.191496,1.262190,3.463480
,0.281189,0.857114,0.431611
,0.637319,1.443280,0.655421
,0.285834,0.594670,0.751443
,0.241887,1.229120,3.418600
,0.282253,0.797326,0.533483
,1.582120,0.740744,3.382620
,0.299586,0.799920,0.519978
,1.578980,0.745765,3.388270
,0.209478,0.842239,0.496742
,0.463122,1.386830,0.655421
,0.254634,0.808199,0.531015
,0.715488,1.464530,0.655421
,0.226756,0.804581,0.548845
,0.727971,1.468150,0.655421
,0.231980,0.848649,0.475374
,0.549311,1.412730,0.655421
,0.205024,0.805868,0.555466
,0.740921,1.471490,0.655421
,0.243940,0.806847,0.538043
,0.702070,1.460090,0.655421
,0.241181,0.835327,0.494024
,0.559618,1.415490,0.655421
,0.217391,0.846537,0.485919
,0.443065,1.382020,0.655421
,0.233060,0.833549,0.500879
,0.689120,1.456320,0.655421
,0.241779,0.844125,0.478535
,0.533717,1.408510,0.655421
,0.299322,0.847196,0.438936
,0.430115,1.378240,0.655421
,0.326333,0.821778,0.467106
,0.611418,1.433580,0.655421
,0.215403,0.854538,0.472616
,0.670379,1.451580,0.655421
,0.272738,0.846099,0.457964
,0.520767,1.404450,0.655421
,0.314801,0.836414,0.448678
,0.624065,1.438630,0.655421
,0.157835,0.808969,0.566266
,0.779772,1.480500,0.655421
,0.203540,0.835651,0.510155
,0.676170,1.452960,0.655421
,0.280918,0.619995,0.732593
,0.295394,1.217180,3.387740
,0.174905,0.805619,0.566027
,0.792722,1.483160,0.655421
,0.222785,0.832151,0.507830
,0.468966,1.388260,0.655421
,0.295650,0.823279,0.484565
,0.585518,1.423780,0.655421
,0.268483,0.825742,0.496052
,0.494866,1.395760,0.655421
,0.238099,0.836097,0.494217
,0.481916,1.391800,0.655421
,0.293280,0.630012,0.719078
,0.303265,1.207750,3.376930
,0.173888,0.791900,0.585370
,0.766821,1.478060,0.655421
,0.281498,0.834590,0.473517
,0.506850,1.399780,0.655421
,0.313908,0.821637,0.475788
,0.598468,1.428560,0.655421
,0.201714,0.799343,0.566005
,0.753871,1.474800,0.655421
,0.388860,0.814043,0.431418
,0.391264,1.360680,0.655421
,0.292968,0.569351,0.768120
,0.261360,1.232780,3.413820
,0.281425,0.616031,0.735735
,0.275211,1.229120,3.405890
,0.302420,0.808732,0.504474
,1.551410,0.772476,3.413820
,0.376608,0.814965,0.440453
,0.378314,1.354630,0.655421
,0.369567,0.823874,0.429711
,0.417165,1.373110,0.655421
,0.294336,0.802783,0.518561
,1.569740,0.762951,3.409650
,0.252474,0.673135,0.695087
,0.325687,1.165670,3.331160
,0.260743,0.783985,0.563365
,1.617190,0.679375,3.312230
,0.274370,0.792153,0.545174
,1.605520,0.718986,3.362020
,0.253983,0.655540,0.711168
,0.326377,1.177320,3.342060
,0.278426,0.624608,0.729619
,0.298508,1.189030,3.362020
,0.320805,0.840055,0.437483
,0.611418,1.438630,0.645893
,0.218108,0.867600,0.446877
,0.650269,1.451580,0.645876
,0.262384,0.828165,0.495275
,0.702070,1.464530,0.647955
,0.226132,0.856571,0.463842
,0.443065,1.386830,0.646141
,0.269159,0.782105,0.562019
,1.622190,0.711111,3.359140
,0.229041,0.685212,0.691394
,0.366715,1.115410,3.269400
,0.226226,0.672960,0.704235
,0.351911,1.125520,3.284210
,0.261682,0.844607,0.467078
,0.494866,1.399780,0.648136
,0.251495,0.665357,0.702888
,0.329599,1.145650,3.310220
,0.237254,0.770264,0.591949
,1.638650,0.645044,3.275860
,0.251479,0.773420,0.581876
,1.621230,0.659310,3.287380
,0.250855,0.771847,0.584230
,1.617780,0.674859,3.306470
,0.227219,0.764908,0.602733
,1.646560,0.629423,3.258420
,0.230024,0.682940,0.693313
,0.384352,1.110340,3.258420
,0.222700,0.763770,0.605855
,1.673340,0.608398,3.242180
,0.219609,0.676568,0.702871
,0.388676,1.104710,3.251470
,0.207473,0.692268,0.691173
,0.393155,1.073720,3.220420
,0.240447,0.851688,0.465632
,0.643794,1.441810,0.661896
,0.185831,0.848135,0.496118
,0.650269,1.443410,0.661896
,0.200569,0.758636,0.619874
,1.700340,0.539477,3.165030
,0.285310,0.838850,0.463604
,0.637319,1.439820,0.661896
,0.199692,0.694363,0.691363
,0.406315,1.064020,3.206620
,0.193797,0.692550,0.694851
,0.421318,1.044800,3.183240
,0.205395,0.766622,0.608361
,1.681320,0.578362,3.206620
,0.167401,0.818853,0.549050
,0.656744,1.440640,0.668371
,0.205658,0.760297,0.616160
,1.695960,0.555708,3.183710
,0.206682,0.758220,0.618372
,1.691410,0.563085,3.191180
,0.150365,0.826518,0.542455
,0.650269,1.439480,0.668371
,0.193555,0.836433,0.512753
